,make_model,price,km,Gears,age,hp_kW
4271,Audi A3,22900,16000.0,7.0,1.0,85.0
4272,Audi A3,22550,15900.0,7.0,1.0,85.0
4273,Audi A3,22890,9000.0,7.0,1.0,85.0
4274,Audi A3,22890,8050.0,7.0,1.0,85.0
4275,Audi A3,22820,27350.0,7.0,1.0,110.0
4276,Audi A3,22590,17700.0,7.0,1.0,85.0
4277,Audi A3,22880,25500.0,7.0,1.0,85.0
4278,Audi A3,22895,1.0,7.0,0.0,110.0
4279,Audi A3,22500,19100.0,7.0,1.0,85.0
4280,Audi A3,22500,28161.0,7.0,1.0,85.0
4281,Audi A3,22500,6000.0,7.0,1.0,85.0
4282,Audi A3,22500,11061.0,7.0,1.0,85.0
4283,Audi A3,22500,12000.0,7.0,1.0,85.0
4284,Audi A3,22500,25760.0,7.0,1.0,85.0
4285,Audi A3,22500,10395.0,7.0,1.0,85.0
4286,Audi A3,22500,19840.0,7.0,1.0,85.0
4287,Audi A3,22500,24395.0,7.0,1.0,85.0
4288,Audi A3,22500,7000.0,7.0,1.0,85.0
4289,Audi A3,22500,18242.0,7.0,1.0,81.0
4290,Audi A3,22500,22000.0,7.0,1.0,85.0
4291,Audi A3,22500,25000.0,7.0,1.0,85.0
4292,Audi A3,22500,15389.0,7.0,1.0,85.0
4293,Audi A3,22500,29000.0,7.0,1.0,85.0
4294,Audi A3,22500,20501.0,7.0,1.0,85.0
4295,Audi A3,22500,35599.0,6.0,1.0,81.0
4296,Audi A3,22500,12409.0,7.0,1.0,85.0
4297,Audi A3,22500,20979.0,7.0,1.0,85.0
4298,Audi A3,22500,18000.0,7.0,1.0,110.0
4299,Audi A3,22500,33231.0,7.0,1.0,85.0
4300,Audi A3,22500,37.0,7.0,1.0,85.0
4301,Audi A3,22500,16426.0,7.0,1.0,85.0
4302,Audi A3,22500,14040.0,6.0,1.0,85.0
4303,Audi A3,22500,20000.0,7.0,1.0,110.0
4304,Audi A3,22499,1647.3626086956522,7.0,0.0,110.0
4305,Audi A3,22499,31742.0,7.0,1.0,85.0
4306,Audi A3,22499,10.0,6.0,0.0,85.0
4307,Audi A3,22499,30719.0,7.0,1.0,85.0
4308,Audi A3,22500,19736.0,7.0,1.0,85.0
4309,Audi A3,22490,25600.0,7.0,1.0,85.0
4310,Audi A3,22490,18885.0,7.0,1.0,85.0
4311,Audi A3,22490,42260.0,7.0,1.0,85.0
4312,Audi A3,22490,23000.0,7.0,1.0,85.0
4313,Audi A3,22450,17869.0,7.0,1.0,85.0
4314,Audi A3,22450,19251.0,7.0,1.0,85.0
4315,Audi A3,22440,11000.0,7.0,1.0,85.0
4316,Audi A3,22350,21921.0,7.0,1.0,85.0
4317,Audi A3,22440,4585.0,7.0,1.0,85.0
4318,Audi A3,22400,9500.0,7.0,1.0,85.0
4319,Audi A3,22300,6810.0,7.0,1.0,85.0
4320,Audi A3,22300,12470.0,7.0,1.0,85.0
4321,Audi A3,22300,9570.0,7.0,1.0,85.0
4322,Audi A3,20341,1.0,6.0,0.0,85.0
4323,Audi A3,20450,18112.0,6.0,1.0,85.0
4324,Audi A3,20450,32440.0,6.0,1.0,85.0
4325,Audi A3,20450,14000.0,6.0,1.0,85.0
4326,Audi A3,20450,14541.0,6.0,1.0,85.0
4327,Audi A3,20450,15101.0,6.0,1.0,85.0
4328,Audi A3,20450,10935.0,6.0,1.0,85.0
4329,Audi A3,20450,26713.0,6.0,1.0,85.0
4330,Audi A3,20900,30800.0,6.0,1.0,85.0
4331,Audi A3,20450,20484.0,6.0,1.0,85.0
4332,Audi A3,20550,2195.0,6.0,1.0,110.0
4333,Audi A3,20900,10.0,6.0,1.0,85.0
4334,Audi A3,20990,41300.0,6.0,1.0,85.0
4335,Audi A3,21350,18900.0,6.0,1.0,85.0
4336,Audi A3,21000,40000.0,6.0,1.0,85.0
4337,Audi A3,20989,6075.0,6.0,1.0,85.0
4338,Audi A3,20990,50.0,6.0,0.0,85.0
4339,Audi A3,21450,1647.3626086956522,6.0,0.0,85.0
4340,Audi A3,21450,9400.0,6.0,1.0,85.0
4341,Audi A3,21000,14186.0,6.0,1.0,85.0
4342,Audi A3,21490,15500.0,6.0,1.0,85.0
4343,Audi A3,21299,15500.0,6.0,1.0,85.0
4344,Audi A3,21295,13500.0,6.0,1.0,85.0
4345,Audi A3,21220,1.0,6.0,0.0,85.0
4346,Audi A3,21500,17000.0,6.0,1.0,85.0
4347,Audi A3,21500,22969.0,6.0,1.0,85.0
4348,Audi A3,21500,19000.0,6.0,1.0,85.0
4349,Audi A3,21500,20702.0,6.0,1.0,85.0
4350,Audi A3,21500,5000.0,6.0,1.0,85.0
4351,Audi A3,21500,1.0,7.0,1.0,85.0
4352,Audi A3,21500,1.0,6.0,1.0,85.0
4353,Audi A3,21500,20300.0,6.0,1.0,85.0
4354,Audi A3,21500,16800.0,7.0,1.0,85.0
4355,Audi A3,21500,9800.0,6.0,1.0,85.0
4356,Audi A3,21500,23000.0,6.0,1.0,85.0
4357,Audi A3,21500,22111.0,6.0,1.0,85.0
4358,Audi A3,21500,4103.0,6.0,1.0,85.0
4359,Audi A3,21500,28000.0,6.0,1.0,85.0
4360,Audi A3,21500,26800.0,6.0,1.0,85.0
4361,Audi A3,21500,12150.0,6.0,1.0,85.0
4362,Audi A3,21500,28039.0,6.0,1.0,85.0
4363,Audi A3,21500,12154.0,6.0,1.0,85.0
4364,Audi A3,21500,21426.0,6.0,1.0,85.0
4365,Audi A3,21500,21132.0,6.0,1.0,85.0
4366,Audi A3,21500,28913.0,6.0,1.0,85.0
4367,Audi A3,21500,13494.0,6.0,1.0,85.0
4368,Audi A3,21500,20456.0,6.0,1.0,85.0
4369,Audi A3,21500,17400.0,6.0,1.0,85.0
4370,Audi A3,21500,14706.0,6.0,1.0,85.0
4371,Audi A3,21500,11777.0,6.0,1.0,85.0
4372,Audi A3,21500,30925.0,6.0,1.0,85.0
4373,Audi A3,21500,12000.0,6.0,1.0,85.0
4374,Audi A3,21500,28000.0,6.0,1.0,85.0
4375,Audi A3,21500,26892.0,6.0,1.0,85.0
4376,Audi A3,21495,16200.0,6.0,1.0,85.0
4377,Audi A3,21500,25910.0,6.0,1.0,85.0
4378,Audi A3,21490,24500.0,6.0,1.0,85.0
4379,Audi A3,21490,5350.0,6.0,1.0,85.0
4380,Audi A3,21500,16094.0,6.0,1.0,85.0
4381,Audi A3,21490,9000.0,6.0,1.0,85.0
4382,Audi A3,21490,14800.0,6.0,1.0,85.0
4383,Audi A3,21490,12293.0,6.0,1.0,85.0
4384,Audi A3,21490,5000.0,6.0,1.0,85.0
4385,Audi A3,21490,19200.0,6.0,1.0,85.0
4386,Audi A3,21490,6600.0,6.0,1.0,85.0
4387,Audi A3,21490,19050.0,6.0,1.0,85.0
4388,Audi A3,21300,33178.0,6.0,1.0,85.0
4389,Audi A3,21490,15000.0,6.0,1.0,85.0
4390,Audi A3,21490,15500.0,6.0,1.0,85.0
4391,Audi A3,21480,11279.0,6.0,1.0,85.0
4392,Audi A3,21200,1.0,6.0,0.0,85.0
4393,Audi A3,21200,19500.0,6.0,1.0,85.0
4394,Audi A3,21200,27674.0,6.0,1.0,85.0
4395,Audi A3,21480,18500.0,6.0,1.0,85.0
4396,Audi A3,21200,19500.0,6.0,1.0,85.0
4397,Audi A3,21150,21459.0,6.0,1.0,85.0
4398,Audi A3,21150,10700.0,6.0,1.0,85.0
4399,Audi A3,21100,1.0,6.0,0.0,85.0
4400,Audi A3,21100,1647.3626086956522,6.0,0.0,85.0
4401,Audi A3,21000,37000.0,6.0,1.0,85.0
4402,Audi A3,21200,19500.0,6.0,1.0,85.0
4403,Audi A3,21000,18000.0,6.0,1.0,85.0
4404,Audi A3,21000,17596.0,6.0,1.0,85.0
4405,Audi A3,21480,22700.0,6.0,1.0,110.0
4406,Audi A3,21000,23900.0,6.0,1.0,85.0
4407,Audi A3,21000,21900.0,6.0,1.0,85.0
4408,Audi A3,21480,32191.0,6.0,1.0,85.0
4409,Audi A3,21480,16900.0,6.0,1.0,85.0
4410,Audi A3,21480,14463.0,6.0,1.0,85.0
4411,Audi A3,21480,7780.0,6.0,1.0,85.0
4412,Audi A3,21461,24531.0,6.0,1.0,85.0
4413,Audi A3,21480,8015.0,6.0,1.0,85.0
4414,Audi A3,21478,8604.0,6.0,1.0,85.0
4415,Audi A3,21480,6265.0,6.0,1.0,85.0
4416,Audi A3,21463,1.0,6.0,0.0,85.0
4417,Audi A3,21461,21708.0,6.0,1.0,85.0
4418,Audi A3,21461,20719.0,6.0,1.0,85.0
4419,Audi A3,21450,9000.0,6.0,1.0,85.0
4420,Audi A3,21450,1250.0,6.0,1.0,85.0
4421,Audi A3,21450,12000.0,6.0,1.0,85.0
4422,Audi A3,21449,1250.0,6.0,1.0,85.0
4423,Audi A3,21444,26174.0,6.0,1.0,85.0
4424,Audi A3,21400,20500.0,6.0,1.0,85.0
4425,Audi A3,21400,24500.0,6.0,1.0,85.0
4426,Audi A3,21415,6853.0,6.0,1.0,85.0
4427,Audi A3,21400,19900.0,6.0,1.0,85.0
4428,Audi A3,21388,10.0,6.0,0.0,110.0
4429,Audi A3,21400,10500.0,6.0,1.0,85.0
4430,Audi A3,21388,10.0,6.0,0.0,110.0
4431,Audi A3,21386,1.0,6.0,0.0,110.0
4432,Audi A3,21380,16856.0,6.0,1.0,85.0
4433,Audi A3,21370,1.0,6.0,0.0,85.0
4434,Audi A3,21350,25080.0,6.0,1.0,110.0
4435,Audi A3,21375,33.0,6.0,0.0,85.0
4436,Audi A3,21000,17784.0,6.0,1.0,85.0
4437,Audi A3,21000,8000.0,6.0,0.0,85.0
4438,Audi A3,20999,21661.0,6.0,1.0,85.0
4439,Audi A3,20999,17500.0,6.0,1.0,85.0
4440,Audi A3,20999,23897.0,6.0,1.0,85.0
4441,Audi A3,20999,19980.0,6.0,1.0,85.0
4442,Audi A3,20995,4500.0,6.0,1.0,85.0
4443,Audi A3,20990,11000.0,6.0,1.0,85.0
4444,Audi A3,20999,30891.0,6.0,1.0,85.0
4445,Audi A3,20990,21425.0,6.0,1.0,85.0
4446,Audi A3,20999,25737.0,6.0,1.0,85.0
4447,Audi A3,20990,14450.0,6.0,1.0,85.0
4448,Audi A3,20990,19800.0,6.0,1.0,85.0
4449,Audi A3,20990,11000.0,6.0,1.0,85.0
4450,Audi A3,20990,22792.0,6.0,1.0,85.0
4451,Audi A3,20800,23300.0,6.0,1.0,85.0
4452,Audi A3,20990,8430.0,6.0,1.0,85.0
4453,Audi A3,20800,20000.0,6.0,1.0,85.0
4454,Audi A3,20800,18000.0,6.0,1.0,85.0
4455,Audi A3,20800,16749.0,6.0,1.0,85.0
4456,Audi A3,20799,17059.0,6.0,1.0,85.0
4457,Audi A3,20793,20.0,6.0,1.0,85.0
4458,Audi A3,20750,8400.0,6.0,1.0,85.0
4459,Audi A3,20790,27200.0,6.0,1.0,85.0
4460,Audi A3,20750,22455.0,6.0,1.0,85.0
4461,Audi A3,20750,13800.0,6.0,1.0,85.0
4462,Audi A3,20750,17863.0,6.0,1.0,85.0
4463,Audi A3,20750,18603.0,6.0,1.0,85.0
4464,Audi A3,20750,25000.0,6.0,1.0,85.0
4465,Audi A3,20700,15149.0,6.0,1.0,85.0
4466,Audi A3,20700,16000.0,6.0,1.0,85.0
4467,Audi A3,20750,12000.0,6.0,1.0,85.0
4468,Audi A3,20750,27638.0,6.0,1.0,85.0
4469,Audi A3,20690,22016.0,6.0,1.0,85.0
4470,Audi A3,20700,21511.0,6.0,1.0,85.0
4471,Audi A3,20980,290.0,6.0,1.0,85.0
4472,Audi A3,20980,16500.0,6.0,1.0,85.0
4473,Audi A3,20550,1085.0,6.0,1.0,85.0
4474,Audi A3,20950,27085.0,6.0,1.0,85.0
4475,Audi A3,20950,11500.0,6.0,1.0,85.0
4476,Audi A3,20950,21308.0,6.0,1.0,85.0
4477,Audi A3,20950,9500.0,6.0,1.0,85.0
4478,Audi A3,20950,20.0,6.0,1.0,85.0
4479,Audi A3,20950,28603.0,6.0,1.0,85.0
4480,Audi A3,20950,19467.0,6.0,1.0,85.0
4481,Audi A3,20940,32823.0,6.0,1.0,85.0
4482,Audi A3,20920,8589.0,6.0,1.0,85.0
4483,Audi A3,20500,1015.0,6.0,1.0,85.0
4484,Audi A3,20550,27357.0,6.0,1.0,85.0
4485,Audi A3,20500,18000.0,6.0,1.0,85.0
4486,Audi A3,20500,6830.0,6.0,1.0,85.0
4487,Audi A3,20500,8275.0,6.0,1.0,85.0
4488,Audi A3,20500,1.0,6.0,1.0,85.0
4489,Audi A3,20500,25000.0,6.0,1.0,110.0
4490,Audi A3,20500,10973.0,6.0,1.0,85.0
4491,Audi A3,20500,13500.0,6.0,1.0,85.0
4492,Audi A3,20500,17000.0,6.0,1.0,85.0
4493,Audi A3,20500,15829.0,6.0,1.0,85.0
4494,Audi A3,20500,14999.0,6.0,0.0,85.0
4495,Audi A3,20499,15750.0,6.0,1.0,85.0
4496,Audi A3,20490,6750.0,6.0,1.0,85.0
4497,Audi A3,20900,16316.0,6.0,1.0,85.0
4498,Audi A3,20490,4700.0,6.0,1.0,85.0
4499,Audi A3,20500,25884.0,6.0,1.0,85.0
4500,Audi A3,20466,20744.0,6.0,1.0,85.0
4501,Audi A3,20490,4000.0,6.0,1.0,85.0
4502,Audi A3,20900,26000.0,6.0,1.0,85.0
4503,Audi A3,20900,28110.0,6.0,1.0,85.0
4504,Audi A3,20900,33400.0,6.0,1.0,85.0
4505,Audi A3,20900,18800.0,6.0,1.0,85.0
4506,Audi A3,20900,21270.0,6.0,1.0,85.0
4507,Audi A3,20900,10.0,6.0,1.0,85.0
4508,Audi A3,20900,17720.0,6.0,1.0,85.0
4509,Audi A3,20900,20717.0,6.0,1.0,85.0
4510,Audi A3,20900,10.0,6.0,1.0,85.0
4511,Audi A3,20900,23494.0,6.0,1.0,85.0
4512,Audi A3,20900,8000.0,6.0,1.0,85.0
4513,Audi A3,20900,27425.0,6.0,1.0,85.0
4514,Audi A3,20900,6746.0,6.0,1.0,85.0
4515,Audi A3,20900,8340.0,6.0,1.0,85.0
4516,Audi A3,20899,24465.0,6.0,1.0,85.0
4517,Audi A3,20900,27350.0,6.0,1.0,85.0
4518,Audi A3,20890,1647.3626086956522,6.0,0.0,85.0
4519,Audi A3,20890,7066.0,6.0,1.0,85.0
4520,Audi A3,20900,22009.0,6.0,1.0,85.0
4521,Audi A3,20890,16100.0,6.0,1.0,85.0
4522,Audi A3,20890,24150.0,6.0,1.0,85.0
4523,Audi A3,20890,26584.0,6.0,1.0,85.0
4524,Audi A3,20890,21032.0,6.0,1.0,110.0
4525,Audi A3,20889,1250.0,6.0,1.0,85.0
4526,Audi A3,20890,19137.0,6.0,1.0,85.0
4527,Audi A3,20890,7717.0,6.0,1.0,85.0
4528,Audi A3,20880,9376.0,6.0,1.0,85.0
4529,Audi A3,20880,20100.0,6.0,1.0,85.0
4530,Audi A3,20800,37500.0,6.0,1.0,85.0
4531,Audi A3,20845,5074.0,6.0,1.0,85.0
4532,Audi A3,20840,21828.0,6.0,1.0,85.0
4533,Audi A3,20830,21851.0,6.0,1.0,85.0
4534,Audi A3,20854,7988.0,6.0,1.0,85.0
4535,Audi A3,20800,20750.0,6.0,1.0,85.0
4536,Audi A3,20400,8500.0,6.0,1.0,85.0
4537,Audi A3,20400,19200.0,6.0,1.0,85.0
4538,Audi A3,20398,13812.0,6.0,1.0,85.0
4539,Audi A3,20400,17000.0,6.0,1.0,85.0
4540,Audi A3,20400,15574.0,6.0,1.0,85.0
4541,Audi A3,20445,26741.0,6.0,1.0,85.0
4542,Audi A3,20390,5250.0,6.0,1.0,85.0
4543,Audi A3,20360,1647.3626086956522,6.0,0.0,85.0
4544,Audi A3,21520,10.0,6.0,0.0,110.0
4545,Audi A3,21700,20557.0,6.0,1.0,85.0
4546,Audi A3,21700,20919.0,6.0,1.0,85.0
4547,Audi A3,21700,21088.0,6.0,1.0,85.0
4548,Audi A3,21700,1647.3626086956522,6.0,0.0,110.0
4549,Audi A3,21695,3800.0,6.0,1.0,85.0
4550,Audi A3,21690,9621.0,6.0,1.0,85.0
4551,Audi A3,21690,12000.0,6.0,1.0,85.0
4552,Audi A3,21790,14450.0,6.0,1.0,85.0
4553,Audi A3,21790,7900.0,6.0,1.0,85.0
4554,Audi A3,21790,4700.0,6.0,1.0,85.0
4555,Audi A3,21790,6750.0,6.0,1.0,85.0
4556,Audi A3,21800,12200.0,6.0,1.0,85.0
4557,Audi A3,21800,17676.0,6.0,1.0,85.0
4558,Audi A3,21800,25940.0,6.0,1.0,85.0
4559,Audi A3,21800,15000.0,6.0,1.0,85.0
4560,Audi A3,21800,14160.0,6.0,1.0,85.0
4561,Audi A3,21790,25000.0,6.0,1.0,85.0
4562,Audi A3,21790,27000.0,6.0,1.0,85.0
4563,Audi A3,21762,6648.0,6.0,1.0,85.0
4564,Audi A3,21750,34000.0,6.0,1.0,85.0
4565,Audi A3,21750,1900.0,6.0,1.0,85.0
4566,Audi A3,21740,5610.0,6.0,1.0,85.0
4567,Audi A3,21729,6226.0,6.0,1.0,85.0
4568,Audi A3,21700,26500.0,6.0,1.0,110.0
4569,Audi A3,21700,13076.0,6.0,1.0,85.0
4570,Audi A3,21700,13259.0,6.0,1.0,85.0
4571,Audi A3,21700,17071.0,6.0,1.0,85.0
4572,Audi A3,21680,4500.0,6.0,1.0,85.0
4573,Audi A3,21680,25982.0,6.0,1.0,110.0
4574,Audi A3,21650,15070.0,6.0,1.0,85.0
4575,Audi A3,21650,8100.0,6.0,1.0,85.0
4576,Audi A3,21550,3200.0,6.0,1.0,85.0
4577,Audi A3,21640,5230.0,6.0,1.0,85.0
4578,Audi A3,21600,26600.0,6.0,1.0,85.0
4579,Audi A3,21535,1.0,6.0,0.0,110.0
4580,Audi A3,21600,17544.0,6.0,1.0,85.0
4581,Audi A3,21600,17863.0,6.0,1.0,85.0
4582,Audi A3,23900,1647.3626086956522,7.0,0.0,85.0
4583,Audi A3,23900,1647.3626086956522,7.0,0.0,85.0
4584,Audi A3,23900,10.0,7.0,0.0,85.0
4585,Audi A3,23900,1647.3626086956522,7.0,0.0,85.0
4586,Audi A3,23900,80.0,7.0,0.0,85.0
4587,Audi A3,24500,10.0,7.0,0.0,85.0
4588,Audi A3,25800,3477.0,7.0,0.0,85.0
4589,Audi A3,25740,10.0,7.0,0.0,85.0
4590,Audi A3,25600,1.0,7.0,0.0,140.0
4591,Audi A3,26825,36.0,7.0,0.0,110.0
4592,Audi A3,26188,10.0,7.0,0.0,110.0
4593,Audi A3,26290,10.0,7.0,0.0,85.0
4594,Audi A3,26188,10.0,7.0,0.0,110.0
4595,Audi A3,26900,251.0,7.0,0.0,85.0
4596,Audi A3,26900,10.0,7.0,0.0,85.0
4597,Audi A3,26990,25.0,7.0,0.0,85.0
4598,Audi A3,26980,10.0,7.0,0.0,110.0
4599,Audi A3,26590,3500.0,7.0,0.0,85.0
4600,Audi A3,26990,10.0,7.0,0.0,110.0
4601,Audi A3,27400,4999.0,7.0,0.0,85.0
4602,Audi A3,27410,5.0,7.0,0.0,110.0
4603,Audi A3,27450,1647.3626086956522,7.0,0.0,110.0
4604,Audi A3,27470,0.0,7.0,0.0,85.0
4605,Audi A3,27400,4999.0,7.0,0.0,85.0
4606,Audi A3,27488,10.0,7.0,0.0,110.0
4607,Audi A3,27449,1647.3626086956522,7.0,0.0,85.0
4608,Audi A3,27350,50.0,7.0,0.0,85.0
4609,Audi A3,27400,6515.0,7.0,0.0,85.0
4610,Audi A3,26800,1.0,7.0,0.0,85.0
4611,Audi A3,27400,10.0,7.0,0.0,85.0
4612,Audi A3,27370,5800.0,7.0,0.0,110.0
4613,Audi A3,26800,10.0,7.0,0.0,85.0
4614,Audi A3,27318,20.0,7.0,0.0,110.0
4615,Audi A3,27300,15500.0,7.0,0.0,85.0
4616,Audi A3,27300,1647.3626086956522,7.0,0.0,85.0
4617,Audi A3,27300,10.0,7.0,0.0,85.0
4618,Audi A3,27300,5000.0,7.0,0.0,85.0
4619,Audi A3,27288,1647.3626086956522,7.0,0.0,110.0
4620,Audi A3,27250,3400.0,7.0,0.0,85.0
4621,Audi A3,27230,10.0,7.0,0.0,110.0
4622,Audi A3,27225,45.0,7.0,0.0,110.0
4623,Audi A3,27250,1.0,7.0,0.0,110.0
4624,Audi A3,27200,1647.3626086956522,7.0,0.0,85.0
4625,Audi A3,27200,10.0,7.0,0.0,85.0
4626,Audi A3,26800,10.0,7.0,0.0,85.0
4627,Audi A3,27116,1200.0,7.0,0.0,85.0
4628,Audi A3,26795,1.0,7.0,0.0,110.0
4629,Audi A3,26790,10.0,7.0,0.0,110.0
4630,Audi A3,26770,5300.0,7.0,0.0,85.0
4631,Audi A3,26750,9001.0,7.0,0.0,110.0
4632,Audi A3,26750,1647.3626086956522,7.0,0.0,85.0
4633,Audi A3,26700,1647.3626086956522,7.0,0.0,110.0
4634,Audi A3,26700,10.0,7.0,0.0,85.0
4635,Audi A3,27089,20.0,7.0,0.0,110.0
4636,Audi A3,26970,13000.0,7.0,0.0,110.0
4637,Audi A3,26980,10.0,7.0,0.0,110.0
4638,Audi A3,26700,1.0,7.0,0.0,110.0
4639,Audi A3,26970,11000.0,7.0,0.0,110.0
4640,Audi A3,26970,5000.0,7.0,0.0,85.0
4641,Audi A3,26970,5000.0,7.0,0.0,85.0
4642,Audi A3,26950,5000.0,7.0,0.0,85.0
4643,Audi A3,26950,10.0,7.0,0.0,85.0
4644,Audi A3,26950,50.0,7.0,0.0,85.0
4645,Audi A3,26950,7100.0,7.0,0.0,85.0
4646,Audi A3,26950,7100.0,7.0,0.0,85.0
4647,Audi A3,26940,20.0,7.0,0.0,110.0
4648,Audi A3,27025,35.0,7.0,0.0,110.0
4649,Audi A3,27000,3250.0,7.0,0.0,85.0
4650,Audi A3,27025,34.0,7.0,0.0,110.0
4651,Audi A3,27000,100.0,7.0,0.0,85.0
4652,Audi A3,26999,1647.3626086956522,7.0,0.0,85.0
4653,Audi A3,27000,4054.0,7.0,0.0,85.0
4654,Audi A3,26999,7.0,6.0,0.0,85.0
4655,Audi A3,26998,1.0,7.0,0.0,85.0
4656,Audi A3,26999,82.0,7.0,0.0,85.0
4657,Audi A3,26998,1.0,7.0,0.0,85.0
4658,Audi A3,26995,1647.3626086956522,7.0,0.0,85.0
4659,Audi A3,26990,1647.3626086956522,7.0,0.0,110.0
4660,Audi A3,26990,8500.0,7.0,0.0,110.0
4661,Audi A3,26990,1647.3626086956522,7.0,0.0,85.0
4662,Audi A3,26995,1647.3626086956522,7.0,0.0,85.0
4663,Audi A3,26990,25.0,7.0,0.0,85.0
4664,Audi A3,26990,10.0,7.0,0.0,110.0
4665,Audi A3,26700,1647.3626086956522,7.0,0.0,85.0
4666,Audi A3,26690,25.0,7.0,0.0,85.0
4667,Audi A3,26690,25.0,7.0,0.0,85.0
4668,Audi A3,26625,45.0,7.0,0.0,110.0
4669,Audi A3,26549,10.0,7.0,0.0,110.0
4670,Audi A3,26590,10.0,7.0,0.0,110.0
4671,Audi A3,26600,1647.3626086956522,7.0,0.0,110.0
4672,Audi A3,26548,10.0,7.0,0.0,85.0
4673,Audi A3,26500,1.0,7.0,0.0,85.0
4674,Audi A3,26500,10.0,7.0,0.0,85.0
4675,Audi A3,26500,10.0,7.0,0.0,85.0
4676,Audi A3,26500,50.0,7.0,0.0,85.0
4677,Audi A3,26500,1647.3626086956522,7.0,0.0,85.0
4678,Audi A3,26500,1647.3626086956522,7.0,0.0,85.0
4679,Audi A3,26500,5800.0,7.0,0.0,85.0
4680,Audi A3,26499,1647.3626086956522,7.0,0.0,85.0
4681,Audi A3,26499,1647.3626086956522,7.0,0.0,85.0
4682,Audi A3,26500,1647.3626086956522,7.0,0.0,85.0
4683,Audi A3,26488,10.0,7.0,0.0,110.0
4684,Audi A3,26490,5000.0,7.0,0.0,85.0
4685,Audi A3,26600,30.0,7.0,0.0,85.0
4686,Audi A3,26250,1647.3626086956522,7.0,0.0,110.0
4687,Audi A3,26200,10.0,7.0,0.0,85.0
4688,Audi A3,26200,100.0,7.0,0.0,85.0
4689,Audi A3,26200,1650.0,7.0,0.0,85.0
4690,Audi A3,26200,100.0,7.0,0.0,85.0
4691,Audi A3,26200,100.0,7.0,0.0,85.0
4692,Audi A3,26190,15.0,7.0,0.0,110.0
4693,Audi A3,26200,30.0,7.0,0.0,85.0
4694,Audi A3,26200,1647.3626086956522,7.0,0.0,85.0
4695,Audi A3,26900,9000.0,7.0,0.0,85.0
4696,Audi A3,26900,5500.0,7.0,0.0,85.0
4697,Audi A3,26900,1647.3626086956522,7.0,0.0,85.0
4698,Audi A3,26488,10.0,7.0,0.0,110.0
4699,Audi A3,26450,1647.3626086956522,7.0,0.0,85.0
4700,Audi A3,26440,15.0,7.0,0.0,110.0
4701,Audi A3,26400,50.0,7.0,0.0,85.0
4702,Audi A3,26400,183.0,7.0,0.0,85.0
4703,Audi A3,26400,1.0,7.0,0.0,85.0
4704,Audi A3,26400,10.0,7.0,0.0,85.0
4705,Audi A3,26400,1647.3626086956522,7.0,0.0,85.0
4706,Audi A3,26900,300.0,7.0,0.0,110.0
4707,Audi A3,26900,60.0,7.0,0.0,96.0
4708,Audi A3,26900,6600.0,7.0,0.0,85.0
4709,Audi A3,26900,300.0,7.0,0.0,85.0
4710,Audi A3,26900,1647.3626086956522,7.0,0.0,85.0
4711,Audi A3,26900,10.0,6.0,0.0,85.0
4712,Audi A3,26900,11.0,7.0,0.0,85.0
4713,Audi A3,26900,1647.3626086956522,7.0,0.0,96.0
4714,Audi A3,26900,5000.0,7.0,0.0,85.0
4715,Audi A3,26890,18000.0,7.0,0.0,85.0
4716,Audi A3,26890,19000.0,7.0,0.0,85.0
4717,Audi A3,26880,5000.0,7.0,0.0,85.0
4718,Audi A3,26880,100.0,7.0,0.0,85.0
4719,Audi A3,26850,3000.0,7.0,0.0,110.0
4720,Audi A3,26400,50.0,7.0,0.0,85.0
4721,Audi A3,26300,1647.3626086956522,7.0,0.0,96.0
4722,Audi A3,26300,10.0,7.0,0.0,85.0
4723,Audi A3,26300,1647.3626086956522,7.0,0.0,85.0
4724,Audi A3,26290,5000.0,7.0,0.0,85.0
4725,Audi A3,26300,1647.3626086956522,7.0,0.0,85.0
4726,Audi A3,26290,10.0,7.0,0.0,85.0
4727,Audi A3,26300,85.0,7.0,0.0,85.0
4728,Audi A3,26090,10000.0,7.0,0.0,85.0
4729,Audi A3,26015,100.0,7.0,0.0,85.0
4730,Audi A3,26000,1647.3626086956522,7.0,0.0,85.0
4731,Audi A3,26000,10.0,7.0,0.0,85.0
4732,Audi A3,26000,10.0,7.0,0.0,85.0
4733,Audi A3,26100,2.0,7.0,0.0,85.0
4734,Audi A3,25998,1.0,7.0,0.0,85.0
4735,Audi A3,25990,10.0,7.0,0.0,85.0
4736,Audi A3,25990,1647.3626086956522,7.0,0.0,110.0
4737,Audi A3,25990,10.0,7.0,0.0,85.0
4738,Audi A3,25990,4500.0,7.0,0.0,85.0
4739,Audi A3,25990,10.0,7.0,0.0,110.0
4740,Audi A3,25990,10.0,7.0,0.0,110.0
4741,Audi A3,25980,10.0,7.0,0.0,85.0
4742,Audi A3,25950,14000.0,7.0,0.0,85.0
4743,Audi A3,25900,100.0,7.0,0.0,85.0
4744,Audi A3,25900,12500.0,7.0,0.0,85.0
4745,Audi A3,25950,10.0,7.0,0.0,85.0
4746,Audi A3,25900,10.0,7.0,0.0,85.0
4747,Audi A3,25900,5000.0,7.0,0.0,85.0
4748,Audi A3,25900,500.0,7.0,0.0,85.0
4749,Audi A3,25900,1647.3626086956522,7.0,0.0,110.0
4750,Audi A3,25900,100.0,7.0,0.0,85.0
